,Age,Gender,State,Category,Brand,Quantity,Price,Discount,Product Rating,high_return_risk
2025-04-11 21:36:09,68,Male,Punjab,Skirts,Levie's,1,806.0,15,3.5,Yes
2025-04-11 21:36:09,65,Male,Uttarakhand,Shirts,H&M,4,755.0,30,1.5,Yes
2025-04-11 21:36:09,64,Female,Kerala,Skirts,Nike,6,798.0,25,1.5,Yes
2025-04-11 21:36:09,53,Female,Punjab,Shorts,Puma,5,486.0,25,4.0,No
2025-04-11 21:36:09,55,Male,Rajasthan,Shorts,Puma,6,726.0,10,4.5,No
2025-04-11 21:36:09,42,Male,Odisha,Ethnic Wear,Levie's,1,795.0,10,2.0,No
2025-04-11 21:36:09,48,Male,Manipur,Shirts,Adidas,1,673.0,25,5.0,No
2025-04-11 21:36:09,28,Female,Maharashtra,Formal Wear,Levie's,5,611.0,15,2.0,No
2025-04-11 21:36:09,70,Female,Sikkim,Shirts,Raymond,2,619.0,25,4.0,No
2025-04-11 21:36:09,59,Male,Goa,Shirts,Adidas,6,816.0,10,1.5,Yes
2025-04-11 21:36:09,52,Male,Tripura,Trousers,Levie's,5,891.0,20,2.0,Yes
2025-04-11 21:36:09,29,Male,West Bengal,Shirts,H&M,7,518.0,10,3.5,No
2025-04-11 21:36:09,31,Male,Telangana,Shorts,Levie's,3,493.0,30,1.0,No
2025-04-11 21:36:09,39,Female,Rajasthan,Undergarments,Raymond,1,735.0,20,3.0,No
2025-04-11 21:36:09,22,Male,Arunachal Pradesh,Skirts,Adidas,5,835.0,25,1.5,Yes
2025-04-11 21:36:09,40,Male,Assam,Shirts,H&M,1,963.0,15,3.0,Yes
2025-04-11 21:36:09,34,Male,Tripura,Undergarments,Pantaloons,1,419.0,20,1.0,No
2025-04-11 21:36:09,35,Male,Meghalaya,Dresses,Nike,6,957.0,10,2.0,No
2025-04-11 21:36:09,49,Male,Telangana,Suits,Adidas,5,834.0,20,1.0,No
2025-04-11 21:36:09,47,Female,Tamil Nadu,Dresses,Raymond,1,746.0,10,3.0,Yes
2025-04-11 21:36:09,30,Male,Jharkhand,Ethnic Wear,Pantaloons,3,481.0,10,3.5,Yes
2025-04-11 21:36:09,56,Female,Sikkim,Skirts,Zudio,1,909.0,10,2.0,No
2025-04-11 21:36:09,39,Female,Andhra Pradesh,Shorts,Zudio,6,822.0,30,1.5,No
2025-04-11 21:36:09,28,Male,Gujarat,Skirts,Raymond,5,670.0,25,3.0,Yes
2025-04-11 21:36:09,48,Female,Telangana,Trousers,Adidas,6,908.0,15,5.0,No
2025-04-11 21:36:09,47,Female,Karnataka,Shirts,Zudio,3,519.0,10,3.5,Yes
2025-04-11 21:36:09,19,Male,Rajasthan,Activewear,Puma,7,522.0,20,3.0,Yes
2025-04-11 21:36:09,68,Male,Arunachal Pradesh,Shirts,Nike,1,942.0,20,3.5,No
2025-04-11 21:36:09,39,Female,Tripura,Trousers,H&M,3,661.0,25,4.0,Yes
2025-04-11 21:36:09,29,Male,West Bengal,Sleepwear,Adidas,1,556.0,25,5.0,Yes
2025-04-11 21:36:09,37,Female,Telangana,Activewear,Nike,4,805.0,10,3.5,Yes
2025-04-11 21:36:09,25,Female,Uttarakhand,Activewear,Raymond,2,971.0,20,1.0,Yes
2025-04-11 21:36:09,22,Female,Maharashtra,Undergarments,Levie's,3,488.0,30,3.5,No
2025-04-11 21:36:09,67,Male,Uttar Pradesh,Shirts,Levie's,7,754.0,10,1.5,No
2025-04-11 21:36:09,19,Female,Madhya Pradesh,Shirts,Nike,7,641.0,30,5.0,No
2025-04-11 21:36:09,51,Male,Assam,Formal Wear,Raymond,1,543.0,30,4.5,Yes
2025-04-11 21:36:09,38,Male,Tripura,Sweaters,Adidas,3,673.0,30,4.0,No
2025-04-11 21:36:09,59,Female,Himachal Pradesh,Jeans,Raymond,3,915.0,20,1.0,No
2025-04-11 21:36:09,48,Male,Manipur,Jeans,Puma,2,579.0,10,2.5,No
2025-04-11 21:36:09,67,Female,Arunachal Pradesh,Trousers,Puma,3,818.0,30,3.5,Yes
2025-04-11 21:36:09,64,Male,Maharashtra,Ethnic Wear,H&M,4,540.0,10,5.0,Yes
2025-04-11 21:36:09,68,Female,Punjab,Sleepwear,Levie's,4,476.0,25,3.0,Yes
2025-04-11 21:36:09,55,Female,Assam,Trousers,Adidas,5,720.0,30,1.5,Yes
2025-04-11 21:36:09,54,Male,Manipur,Undergarments,Adidas,2,726.0,10,4.5,Yes
2025-04-11 21:36:09,54,Female,Manipur,Jackets,Adidas,7,596.0,25,3.5,Yes
2025-04-11 21:36:09,64,Female,Nagaland,Sleepwear,Puma,4,644.0,25,2.5,Yes
2025-04-11 21:36:09,20,Male,Arunachal Pradesh,Skirts,Pantaloons,1,881.0,10,2.5,No
2025-04-11 21:36:09,68,Female,Uttar Pradesh,Jackets,H&M,7,514.0,15,1.0,No
2025-04-11 21:36:09,28,Male,Goa,Suits,Pantaloons,6,641.0,25,3.5,No
2025-04-11 21:36:09,39,Female,Meghalaya,Dresses,Nike,6,568.0,10,4.0,Yes
2025-04-11 21:36:09,54,Female,Arunachal Pradesh,Jeans,Zudio,1,670.0,25,5.0,Yes
2025-04-11 21:36:09,22,Male,Mizoram,Jeans,Levie's,4,809.0,15,1.0,Yes
2025-04-11 21:36:09,38,Male,Madhya Pradesh,Undergarments,Levie's,3,586.0,25,2.0,No
2025-04-11 21:36:09,27,Male,Goa,Sleepwear,Nike,1,512.0,30,1.5,No
2025-04-11 21:36:09,62,Female,Manipur,Shorts,Zudio,1,713.0,15,5.0,Yes
2025-04-11 21:36:09,69,Female,Assam,Sleepwear,Nike,6,752.0,10,1.5,No
2025-04-11 21:36:09,37,Female,Nagaland,Sweaters,Adidas,6,712.0,30,2.5,Yes
2025-04-11 21:36:09,27,Female,Manipur,Activewear,H&M,4,841.0,30,4.5,Yes
2025-04-11 21:36:09,23,Female,Arunachal Pradesh,Jeans,Zudio,1,486.0,15,2.5,Yes
2025-04-11 21:36:09,36,Female,Himachal Pradesh,Sleepwear,Pantaloons,7,586.0,25,4.5,Yes
2025-04-11 21:36:09,58,Female,Sikkim,Jeans,Raymond,7,610.0,30,2.5,No
2025-04-11 21:36:09,68,Male,Gujarat,Shirts,Zudio,4,885.0,25,2.0,No
2025-04-11 21:36:09,58,Female,Tripura,Trousers,Zudio,5,906.0,25,4.0,Yes
2025-04-11 21:36:09,30,Male,Himachal Pradesh,Dresses,Zudio,1,559.0,20,3.0,No
2025-04-11 21:36:09,38,Female,Assam,Skirts,Puma,3,571.0,25,5.0,Yes
2025-04-11 21:36:09,45,Male,Telangana,T-shirts,Levie's,5,784.0,10,4.0,Yes
2025-04-11 21:36:09,18,Male,Nagaland,Ethnic Wear,Nike,5,731.0,25,2.5,Yes
2025-04-11 21:36:09,33,Male,Goa,Undergarments,Adidas,5,753.0,10,5.0,Yes
2025-04-11 21:36:09,62,Male,Kerala,Formal Wear,Raymond,6,703.0,10,4.0,No
2025-04-11 21:36:09,44,Male,Arunachal Pradesh,Formal Wear,Raymond,2,522.0,10,3.0,No
2025-04-11 21:36:09,21,Female,Madhya Pradesh,Formal Wear,Nike,2,577.0,10,1.5,No
2025-04-11 21:36:09,63,Female,Manipur,Activewear,Nike,4,718.0,10,2.5,Yes
2025-04-11 21:36:09,19,Female,Tripura,Undergarments,Levie's,3,869.0,30,5.0,Yes
2025-04-11 21:36:09,27,Male,Andhra Pradesh,Sweaters,H&M,6,528.0,15,4.5,Yes
2025-04-11 21:36:09,51,Male,Tamil Nadu,Skirts,Zudio,2,409.0,15,2.5,Yes
2025-04-11 21:36:09,42,Male,Karnataka,Shirts,H&M,2,843.0,10,2.5,Yes
2025-04-11 21:36:09,67,Female,Andhra Pradesh,Ethnic Wear,Raymond,5,651.0,10,1.0,No
2025-04-11 21:36:09,20,Female,West Bengal,Sweaters,Pantaloons,7,891.0,30,4.5,Yes
2025-04-11 21:36:09,28,Male,Arunachal Pradesh,Activewear,Adidas,7,615.0,10,1.0,Yes
2025-04-11 21:36:09,28,Female,Uttarakhand,Shirts,Raymond,6,722.0,10,2.5,No
2025-04-11 21:36:09,23,Female,Uttar Pradesh,T-shirts,Nike,7,491.0,15,1.0,No
2025-04-11 21:36:09,27,Male,Goa,Undergarments,Pantaloons,2,770.0,10,1.0,Yes
2025-04-11 21:36:09,42,Male,West Bengal,Activewear,Raymond,1,866.0,25,2.0,No
2025-04-11 21:36:09,60,Female,Andhra Pradesh,Dresses,Adidas,6,893.0,20,4.0,Yes
2025-04-11 21:36:09,55,Male,Karnataka,Skirts,H&M,3,928.0,25,1.0,Yes
2025-04-11 21:36:09,51,Female,Telangana,Jeans,Raymond,3,489.0,15,2.5,Yes
2025-04-11 21:36:09,46,Male,West Bengal,Shirts,Puma,1,530.0,20,4.0,Yes
2025-04-11 21:36:09,52,Male,Tripura,Sleepwear,H&M,1,669.0,10,3.5,No
2025-04-11 21:36:09,49,Male,Uttar Pradesh,Sweaters,Levie's,4,632.0,30,4.0,No
2025-04-11 21:36:09,58,Female,Rajasthan,T-shirts,Raymond,5,978.0,30,4.0,No
2025-04-11 21:36:09,59,Male,Uttar Pradesh,T-shirts,Zudio,2,931.0,30,2.5,Yes
2025-04-11 21:36:09,32,Male,Arunachal Pradesh,Sweaters,Pantaloons,2,655.0,10,1.5,No
2025-04-11 21:36:09,28,Female,Kerala,Sleepwear,Pantaloons,1,654.0,10,5.0,Yes
2025-04-11 21:36:09,58,Male,Gujarat,T-shirts,Puma,1,654.0,30,5.0,Yes
2025-04-11 21:36:09,63,Male,Uttarakhand,Undergarments,Zudio,6,498.0,25,1.5,Yes
2025-04-11 21:36:09,49,Female,Tamil Nadu,Shorts,Levie's,2,609.0,30,4.0,No
2025-04-11 21:36:09,44,Male,Maharashtra,Undergarments,Pantaloons,5,613.0,30,1.0,Yes
2025-04-11 21:36:09,51,Female,Arunachal Pradesh,Ethnic Wear,Raymond,6,672.0,20,5.0,No
2025-04-11 21:36:09,52,Female,Manipur,Formal Wear,Zudio,6,412.0,30,4.5,No
2025-04-11 21:36:09,65,Male,Assam,Skirts,Pantaloons,3,819.0,15,3.0,Yes
2025-04-11 21:36:09,42,Male,Uttar Pradesh,Undergarments,Levie's,4,782.0,20,2.5,Yes
2025-04-11 21:36:09,66,Female,Bihar,Ethnic Wear,Levie's,4,964.0,20,4.0,Yes
2025-04-11 21:36:09,25,Female,Gujarat,Shorts,Adidas,7,911.0,15,3.0,No
2025-04-11 21:36:09,51,Male,Bihar,Undergarments,Raymond,2,825.0,20,3.5,Yes
2025-04-11 21:36:09,28,Male,Punjab,Undergarments,H&M,2,403.0,15,4.0,Yes
2025-04-11 21:36:09,26,Female,Uttar Pradesh,Ethnic Wear,Zudio,1,487.0,30,2.5,No
2025-04-11 21:36:09,62,Female,Mizoram,Undergarments,Pantaloons,7,898.0,25,4.5,No
2025-04-11 21:36:09,53,Male,Uttarakhand,Sweaters,Adidas,1,549.0,15,4.0,No
2025-04-11 21:36:09,61,Male,Punjab,Trousers,Levie's,7,839.0,25,4.5,Yes
2025-04-11 21:36:09,63,Male,Gujarat,Undergarments,H&M,2,491.0,30,3.0,No
2025-04-11 21:36:09,51,Male,Sikkim,Suits,Raymond,5,835.0,25,4.0,No
2025-04-11 21:36:09,41,Female,Haryana,Ethnic Wear,Pantaloons,2,570.0,30,4.0,No
2025-04-11 21:36:09,59,Female,Maharashtra,Ethnic Wear,Nike,4,753.0,20,5.0,No
2025-04-11 21:36:09,56,Male,West Bengal,Sleepwear,Adidas,5,850.0,30,5.0,No
2025-04-11 21:36:09,30,Male,Nagaland,Jeans,Pantaloons,3,401.0,20,4.0,Yes
2025-04-11 21:36:09,28,Male,Sikkim,Activewear,Pantaloons,1,765.0,15,1.0,Yes
2025-04-11 21:36:09,22,Male,Andhra Pradesh,Skirts,Adidas,4,705.0,30,4.0,Yes
2025-04-11 21:36:09,51,Female,Haryana,Ethnic Wear,Pantaloons,1,834.0,10,4.5,Yes
2025-04-11 21:36:09,36,Female,Bihar,Undergarments,Puma,2,745.0,25,5.0,No
2025-04-11 21:36:09,35,Female,Manipur,Shirts,Levie's,2,929.0,25,1.0,No
2025-04-11 21:36:09,22,Female,Goa,Suits,Raymond,4,412.0,20,4.5,No
2025-04-11 21:36:09,36,Male,Nagaland,Shirts,Levie's,5,725.0,20,1.5,No
2025-04-11 21:36:09,21,Male,Haryana,T-shirts,Puma,2,471.0,30,2.0,No
2025-04-11 21:36:09,55,Female,Uttarakhand,Shorts,Nike,6,823.0,10,2.0,No
2025-04-11 21:36:09,42,Male,Telangana,Sleepwear,Adidas,1,871.0,30,4.0,No
2025-04-11 21:36:09,32,Male,Kerala,Activewear,H&M,1,845.0,10,4.5,Yes
2025-04-11 21:36:09,33,Female,Maharashtra,Dresses,Nike,2,996.0,10,1.5,Yes
2025-04-11 21:36:09,50,Female,Odisha,Jackets,Zudio,2,928.0,30,1.0,Yes
2025-04-11 21:36:09,57,Female,Chhattisgarh,Skirts,Adidas,4,812.0,25,1.0,No
2025-04-11 21:36:09,32,Male,Goa,Activewear,Pantaloons,6,708.0,10,3.0,Yes
2025-04-11 21:36:09,45,Male,Uttar Pradesh,Undergarments,Puma,4,931.0,20,3.5,Yes
2025-04-11 21:36:09,54,Male,Jharkhand,Shirts,Zudio,2,843.0,25,1.0,Yes
2025-04-11 21:36:09,45,Female,Punjab,Formal Wear,Raymond,1,799.0,10,1.0,No
2025-04-11 21:36:09,66,Female,Telangana,Shorts,Nike,1,564.0,20,1.0,No
2025-04-11 21:36:09,70,Male,Jharkhand,Trousers,Nike,6,494.0,15,2.0,No
2025-04-11 21:36:09,27,Male,Sikkim,Trousers,Nike,1,617.0,20,2.5,Yes
2025-04-11 21:36:09,50,Female,Manipur,Sweaters,Zudio,3,535.0,20,4.5,No
2025-04-11 21:36:09,47,Male,Chhattisgarh,Ethnic Wear,Nike,7,439.0,25,5.0,Yes
2025-04-11 21:36:09,65,Male,West Bengal,Formal Wear,Pantaloons,4,714.0,25,4.0,No
2025-04-11 21:36:09,36,Female,Telangana,Skirts,Raymond,1,625.0,30,4.0,Yes
2025-04-11 21:36:09,53,Female,Jharkhand,Jackets,Raymond,5,704.0,20,4.0,No
2025-04-11 21:36:09,49,Male,Haryana,T-shirts,Levie's,4,425.0,30,2.0,Yes
2025-04-11 21:36:09,44,Male,Meghalaya,Suits,Adidas,4,879.0,25,1.5,Yes
2025-04-11 21:36:09,30,Male,Sikkim,T-shirts,Adidas,4,537.0,10,4.0,Yes
2025-04-11 21:36:09,26,Male,Punjab,Sweaters,Raymond,2,517.0,10,3.5,No
2025-04-11 21:36:09,48,Female,Jharkhand,Shorts,Pantaloons,4,942.0,25,4.0,Yes
2025-04-11 21:36:09,59,Male,Haryana,Suits,Adidas,2,453.0,10,4.0,Yes
2025-04-11 21:36:09,40,Female,Goa,Sleepwear,Puma,6,558.0,15,1.5,Yes
2025-04-11 21:36:09,63,Female,Chhattisgarh,Skirts,H&M,7,525.0,20,1.0,No
2025-04-11 21:36:09,67,Female,Tamil Nadu,Dresses,H&M,5,599.0,20,5.0,No
2025-04-11 21:36:09,64,Male,Uttar Pradesh,Sleepwear,Levie's,2,761.0,25,1.5,No
2025-04-11 21:36:09,50,Male,West Bengal,Shirts,Levie's,7,872.0,20,4.0,Yes
2025-04-11 21:36:09,28,Female,Gujarat,T-shirts,H&M,4,600.0,20,3.0,Yes
2025-04-11 21:36:09,27,Male,Gujarat,Ethnic Wear,Levie's,2,815.0,15,5.0,Yes
2025-04-11 21:36:09,51,Male,Uttar Pradesh,Skirts,Raymond,2,956.0,15,4.0,No
2025-04-11 21:36:09,25,Male,Uttarakhand,Skirts,Adidas,6,904.0,30,4.5,Yes
2025-04-11 21:36:09,56,Female,Gujarat,Sweaters,Adidas,2,764.0,15,1.5,Yes
2025-04-11 21:36:09,62,Male,Uttarakhand,Sweaters,Raymond,6,632.0,25,4.0,Yes
2025-04-11 21:36:09,36,Male,Haryana,Ethnic Wear,Adidas,7,634.0,20,2.5,No
2025-04-11 21:36:09,22,Male,Assam,T-shirts,Adidas,6,746.0,30,4.5,No
2025-04-11 21:36:09,35,Female,West Bengal,Suits,Adidas,5,461.0,20,2.5,Yes
2025-04-11 21:36:09,20,Male,Himachal Pradesh,Sweaters,Puma,2,473.0,10,2.5,Yes
2025-04-11 21:36:09,67,Male,Rajasthan,Formal Wear,Puma,5,781.0,15,5.0,Yes
2025-04-11 21:36:09,42,Male,Uttarakhand,Formal Wear,H&M,3,593.0,15,4.0,Yes
2025-04-11 21:36:09,69,Female,Jharkhand,Sweaters,Zudio,5,550.0,30,3.0,No
2025-04-11 21:36:09,70,Female,Himachal Pradesh,Trousers,Levie's,1,573.0,10,2.0,Yes
2025-04-11 21:36:09,39,Female,Odisha,Skirts,Puma,2,427.0,25,5.0,Yes
2025-04-11 21:36:09,63,Male,Uttar Pradesh,Activewear,Pantaloons,7,851.0,25,3.0,Yes
2025-04-11 21:36:09,44,Male,Manipur,Activewear,Puma,5,440.0,20,1.5,No
2025-04-11 21:36:09,26,Male,Assam,Formal Wear,Adidas,6,873.0,30,5.0,Yes
2025-04-11 21:36:09,68,Female,Gujarat,Sweaters,H&M,7,955.0,20,3.0,No
2025-04-11 21:36:09,38,Male,Kerala,Activewear,Raymond,1,923.0,15,4.0,Yes
2025-04-11 21:36:09,34,Female,Karnataka,Undergarments,Puma,2,512.0,30,4.0,Yes
2025-04-11 21:36:09,29,Male,Meghalaya,Formal Wear,Pantaloons,4,532.0,10,4.0,Yes
2025-04-11 21:36:09,60,Male,Bihar,Ethnic Wear,Raymond,6,638.0,10,5.0,Yes
2025-04-11 21:36:09,35,Female,Punjab,Ethnic Wear,Levie's,1,447.0,25,5.0,No
2025-04-11 21:36:09,63,Male,Haryana,T-shirts,Nike,1,947.0,25,2.5,No
2025-04-11 21:36:09,64,Male,Maharashtra,Formal Wear,Levie's,3,655.0,30,4.5,No
2025-04-11 21:36:09,48,Female,Uttar Pradesh,Jeans,Levie's,4,520.0,30,4.5,No
2025-04-11 21:36:09,42,Female,Tripura,Sweaters,H&M,4,570.0,15,2.5,Yes
2025-04-11 21:36:09,52,Female,Telangana,T-shirts,Levie's,2,739.0,30,4.0,No
2025-04-11 21:36:09,53,Male,Sikkim,Sweaters,Pantaloons,5,564.0,10,3.0,No
2025-04-11 21:36:09,62,Female,Karnataka,Skirts,H&M,1,694.0,20,4.5,No
2025-04-11 21:36:09,21,Female,Manipur,Formal Wear,Puma,2,485.0,20,3.5,No
2025-04-11 21:36:09,21,Male,Maharashtra,Ethnic Wear,Nike,1,499.0,25,1.5,No
2025-04-11 21:36:09,55,Male,Uttar Pradesh,Undergarments,Nike,7,676.0,25,1.0,No
2025-04-11 21:36:09,70,Male,Manipur,Formal Wear,Nike,2,739.0,25,1.5,Yes
2025-04-11 21:36:09,19,Male,Karnataka,Undergarments,Pantaloons,5,562.0,30,2.5,No
2025-04-11 21:36:09,38,Male,Himachal Pradesh,Jackets,H&M,7,749.0,10,2.5,Yes
2025-04-11 21:36:09,43,Female,Rajasthan,Ethnic Wear,Adidas,7,610.0,15,2.0,No
2025-04-11 21:36:09,29,Female,Tamil Nadu,Shirts,Raymond,4,720.0,25,3.0,No
2025-04-11 21:36:09,59,Male,Punjab,Shirts,Adidas,3,525.0,25,3.5,No
2025-04-11 21:36:09,61,Male,Meghalaya,Jackets,Puma,4,772.0,15,4.5,Yes
2025-04-11 21:36:09,25,Female,Rajasthan,Dresses,Nike,4,503.0,10,2.5,No
2025-04-11 21:36:09,66,Female,West Bengal,Suits,Raymond,3,743.0,20,3.5,No
2025-04-11 21:36:09,23,Female,Uttarakhand,Jeans,Puma,1,552.0,20,4.0,Yes
2025-04-11 21:36:09,36,Female,Punjab,Sweaters,Pantaloons,2,698.0,15,2.0,No
2025-04-11 21:36:09,61,Male,Kerala,T-shirts,Pantaloons,2,483.0,15,1.0,Yes
2025-04-11 21:36:09,54,Female,Meghalaya,Formal Wear,Nike,2,432.0,20,1.5,No
2025-04-11 21:36:09,59,Female,Assam,Activewear,H&M,4,651.0,15,1.0,Yes
2025-04-11 21:36:09,70,Male,Tamil Nadu,Sweaters,Pantaloons,4,837.0,25,2.5,No
2025-04-11 21:36:09,26,Female,Odisha,Shirts,Levie's,1,861.0,30,2.0,Yes
2025-04-11 21:36:09,26,Female,Kerala,Ethnic Wear,Raymond,7,552.0,30,2.5,Yes
2025-04-11 21:36:09,46,Male,Tamil Nadu,Skirts,H&M,7,644.0,15,1.5,No
2025-04-11 21:36:09,21,Male,Haryana,Sleepwear,Zudio,5,678.0,20,5.0,No
2025-04-11 21:36:09,42,Female,Punjab,Dresses,Zudio,2,594.0,30,5.0,No
2025-04-11 21:36:09,66,Male,Goa,Shirts,H&M,2,1000.0,25,1.0,Yes
2025-04-11 21:36:09,35,Male,Sikkim,Trousers,Nike,6,584.0,20,2.0,Yes
2025-04-11 21:36:09,58,Female,Rajasthan,Skirts,Nike,1,923.0,10,3.0,Yes
2025-04-11 21:36:09,50,Female,Kerala,Shirts,Raymond,7,844.0,15,1.0,No
2025-04-11 21:36:09,28,Male,Jharkhand,T-shirts,Raymond,7,586.0,20,3.5,Yes
2025-04-11 21:36:09,57,Male,Bihar,Sweaters,Pantaloons,2,748.0,30,2.0,No
2025-04-11 21:36:09,48,Male,Nagaland,Shirts,Raymond,1,506.0,25,1.0,Yes
2025-04-11 21:36:09,64,Female,Meghalaya,Shirts,H&M,6,437.0,15,5.0,Yes
2025-04-11 21:36:09,70,Male,Tamil Nadu,Trousers,H&M,7,534.0,10,3.0,Yes
2025-04-11 21:36:09,18,Male,Arunachal Pradesh,Trousers,Pantaloons,7,415.0,30,1.5,No
2025-04-11 21:36:09,33,Male,Telangana,Sweaters,Pantaloons,3,417.0,25,3.5,Yes
2025-04-11 21:36:09,46,Male,Gujarat,Sleepwear,H&M,5,482.0,15,2.0,Yes
2025-04-11 21:36:09,40,Female,Uttarakhand,Undergarments,Nike,5,420.0,15,3.0,Yes
2025-04-11 21:36:09,19,Female,Madhya Pradesh,Sleepwear,H&M,7,959.0,15,5.0,Yes
2025-04-11 21:36:09,36,Female,Mizoram,T-shirts,Raymond,4,981.0,30,1.5,No
2025-04-11 21:36:09,28,Male,Assam,Jackets,H&M,7,443.0,20,1.0,Yes
2025-04-11 21:36:09,46,Male,Telangana,Trousers,Puma,6,797.0,25,1.5,No
2025-04-11 21:36:09,66,Female,Haryana,Dresses,Levie's,6,528.0,10,5.0,No
2025-04-11 21:36:09,37,Female,Manipur,Shirts,Raymond,4,979.0,20,1.5,Yes
2025-04-11 21:36:09,26,Male,Maharashtra,Sweaters,Zudio,4,448.0,10,4.5,No
2025-04-11 21:36:09,26,Female,Meghalaya,T-shirts,Zudio,7,884.0,10,2.5,No
2025-04-11 21:36:09,26,Female,Tamil Nadu,Suits,Zudio,3,833.0,10,2.0,Yes
2025-04-11 21:36:09,29,Male,Odisha,Ethnic Wear,Levie's,6,474.0,20,2.0,No
2025-04-11 21:36:09,39,Male,Assam,Jackets,Raymond,3,620.0,20,5.0,Yes
2025-04-11 21:36:09,62,Male,Assam,Formal Wear,Puma,3,877.0,15,4.0,No
2025-04-11 21:36:09,59,Female,Rajasthan,Ethnic Wear,Pantaloons,3,442.0,15,1.5,No
2025-04-11 21:36:09,26,Male,Gujarat,Dresses,Nike,2,490.0,30,2.5,Yes
2025-04-11 21:36:09,39,Male,Rajasthan,Jeans,Zudio,4,454.0,30,2.0,No
2025-04-11 21:36:09,44,Female,Sikkim,Ethnic Wear,Pantaloons,4,826.0,25,5.0,Yes
2025-04-11 21:36:09,26,Male,Telangana,Dresses,Adidas,5,449.0,20,3.0,Yes
2025-04-11 21:36:09,53,Male,Sikkim,Shorts,Pantaloons,6,798.0,30,3.5,No
2025-04-11 21:36:09,22,Female,West Bengal,Jeans,Pantaloons,1,928.0,20,4.0,Yes
2025-04-11 21:36:09,24,Male,Andhra Pradesh,Jeans,Raymond,4,844.0,10,3.5,Yes
2025-04-11 21:36:09,47,Male,Meghalaya,Jeans,H&M,7,448.0,15,2.0,No
2025-04-11 21:36:09,49,Female,Sikkim,Sweaters,H&M,6,657.0,30,5.0,Yes
2025-04-11 21:36:09,24,Male,Arunachal Pradesh,Undergarments,Levie's,4,745.0,20,2.0,No
2025-04-11 21:36:09,18,Female,Sikkim,Formal Wear,H&M,7,614.0,30,5.0,No
2025-04-11 21:36:09,56,Female,Himachal Pradesh,Dresses,Raymond,6,646.0,15,1.0,No
2025-04-11 21:36:09,54,Male,Telangana,Shirts,H&M,6,439.0,15,1.5,No
2025-04-11 21:36:09,66,Female,Mizoram,Trousers,Puma,1,700.0,15,1.0,Yes
2025-04-11 21:36:09,42,Male,Uttarakhand,Trousers,Raymond,1,627.0,10,3.0,Yes
2025-04-11 21:36:09,34,Male,Chhattisgarh,Skirts,Pantaloons,7,960.0,20,3.0,No
2025-04-11 21:36:09,38,Female,Arunachal Pradesh,Skirts,Levie's,5,716.0,15,3.0,Yes
2025-04-11 21:36:09,44,Male,Uttar Pradesh,Jeans,Levie's,5,926.0,30,3.0,Yes
2025-04-11 21:36:09,41,Male,Chhattisgarh,Jackets,Raymond,2,480.0,25,2.0,Yes
2025-04-11 21:36:09,67,Male,Bihar,Undergarments,Adidas,5,689.0,30,3.5,Yes
2025-04-11 21:36:09,57,Male,Tripura,Sleepwear,Raymond,2,960.0,25,2.5,No
2025-04-11 21:36:09,28,Male,Jharkhand,T-shirts,H&M,1,853.0,30,5.0,Yes
2025-04-11 21:36:09,47,Male,Gujarat,Shorts,Nike,1,828.0,30,3.5,No
2025-04-11 21:36:09,35,Male,Nagaland,Dresses,Levie's,1,844.0,10,1.0,Yes
2025-04-11 21:36:09,47,Male,Chhattisgarh,Suits,Zudio,2,838.0,25,2.5,No
2025-04-11 21:36:09,60,Male,Nagaland,Trousers,Raymond,5,408.0,10,4.0,No
2025-04-11 21:36:09,24,Female,Kerala,Jeans,Puma,2,784.0,10,2.5,No
2025-04-11 21:36:09,60,Female,Uttarakhand,Jackets,Nike,4,597.0,15,4.0,Yes
2025-04-11 21:36:09,18,Female,Punjab,Ethnic Wear,Puma,6,568.0,10,2.0,Yes
2025-04-11 21:36:09,36,Female,Andhra Pradesh,Shirts,Puma,1,795.0,15,1.0,Yes
2025-04-11 21:36:09,43,Male,Chhattisgarh,T-shirts,Zudio,1,455.0,10,3.0,No
2025-04-11 21:36:09,60,Male,Uttar Pradesh,Jackets,Zudio,7,943.0,20,2.0,No
2025-04-11 21:36:09,33,Female,Maharashtra,Ethnic Wear,Adidas,7,464.0,10,3.5,No
2025-04-11 21:36:09,34,Female,Nagaland,T-shirts,Levie's,1,827.0,30,1.5,Yes
2025-04-11 21:36:09,35,Female,Himachal Pradesh,Activewear,Zudio,1,529.0,30,3.5,No
2025-04-11 21:36:09,56,Female,Haryana,Activewear,Adidas,4,685.0,25,4.0,Yes
2025-04-11 21:36:09,54,Male,Jharkhand,Jeans,Levie's,1,793.0,20,4.5,Yes
2025-04-11 21:36:09,61,Female,Karnataka,Activewear,Levie's,3,473.0,10,2.0,Yes
2025-04-11 21:36:09,52,Male,Assam,Jackets,Levie's,7,426.0,10,2.5,No
2025-04-11 21:36:09,43,Male,Gujarat,Sleepwear,Adidas,5,626.0,10,3.0,No
2025-04-11 21:36:09,47,Male,Karnataka,Skirts,Pantaloons,1,749.0,25,4.0,Yes
2025-04-11 21:36:09,57,Male,Tripura,Dresses,Zudio,4,572.0,10,5.0,No
2025-04-11 21:36:09,28,Female,Gujarat,Activewear,Adidas,6,952.0,25,5.0,Yes
2025-04-11 21:36:09,50,Male,Karnataka,Sleepwear,Raymond,6,911.0,30,1.0,Yes
